season,date,team1,team2,name1,name2,neutral,playoff,score1,score2,result1,cc_final,elo1_pre,elo2_pre,prob1,elo1_post,elo2_post,champ
2002,"2002-07-28","SAC","MIN","Sacramento Monarchs","Minnesota Lynx",0,0,66,56,1,0,1437.501652816155,1394.3409723399666,0.6701734981893873,1445.997076664151,1385.8455484919705,""
2002,"2002-07-29","PHO","MIN","Phoenix Mercury","Minnesota Lynx",0,0,57,45,1,0,1352.0602011044173,1385.8455484919705,0.56611873593933,1365.9238652224308,1371.981884373957,""
2002,"2002-07-30","HOU","POR","Houston Comets","Portland Fire",0,0,89,59,1,0,1593.4588170310503,1511.7152340687787,0.7172924989003804,1610.4224108032122,1494.7516402966169,""
2002,"2002-07-30","LAS","MIA","Los Angeles Sparks","Miami Sol",0,0,73,82,0,0,1659.5223751930594,1447.855573222307,0.8427679715016421,1628.2054795614647,1479.1724688539016,""
2002,"2002-07-30","SAC","IND","Sacramento Monarchs","Indiana Fever",0,0,74,65,1,0,1445.997076664151,1400.7959339826925,0.6727646022355935,1453.7306336838396,1393.062376963004,""
2002,"2002-07-30","WAS","CON","Washington Mystics","Orlando Miracle",0,0,55,70,0,0,1463.8138454117022,1459.7235444251519,0.6187067583636773,1436.8903960223922,1486.646993814462,""
2002,"2002-07-31","PHO","IND","Phoenix Mercury","Indiana Fever",0,0,56,58,0,0,1365.9238652224308,1393.062376963004,0.5754921737747093,1361.0890317285148,1397.89721045692,""
2002,"2002-07-31","SEA","MIN","Seattle Storm","Minnesota Lynx",0,0,75,63,1,0,1531.4815538551895,1371.981884373957,0.7987774596427891,1536.9244537566872,1366.5389844724593,""
2002,"2002-07-31","LVA","MIA","Utah Starzz","Miami Sol",0,0,81,76,1,0,1564.8888022900373,1479.1724688539016,0.7219068325640715,1568.8551638521608,1475.2061072917782,""
2002,"2002-08-01","DAL","CLE","Detroit Shock","Cleveland Rockers",0,0,66,68,0,0,1376.7327976174925,1458.3152956086683,0.4977226180713463,1372.7741694503698,1462.273923775791,""
2002,"2002-08-01","LAS","SEA","Los Angeles Sparks","Seattle Storm",0,0,76,81,0,0,1628.2054795614647,1536.9244537566872,0.7282917497547539,1613.6935800263286,1551.4363532918233,""
2002,"2002-08-01","CON","CHA","Orlando Miracle","Charlotte Sting",0,0,65,63,1,0,1486.646993814462,1520.1915884179211,0.5664591171487892,1489.9500665356493,1516.8885156967337,""
2002,"2002-08-01","SAC","LVA","Sacramento Monarchs","Utah Starzz",0,0,80,71,1,0,1453.7306336838396,1568.8551638521608,0.44962324627203926,1468.8550822784543,1553.730715257546,""
2002,"2002-08-02","MIN","PHO","Minnesota Lynx","Phoenix Mercury",0,0,75,51,1,0,1366.5389844724593,1361.0890317285148,0.6205514417058426,1386.8995387158702,1340.728477485104,""
2002,"2002-08-02","NYL","MIA","New York Liberty","Miami Sol",0,0,66,54,1,0,1552.6018126154104,1475.2061072917782,0.7121896561340779,1560.92971697253,1466.8782029346585,""
2002,"2002-08-02","WAS","POR","Washington Mystics","Portland Fire",0,0,65,67,0,0,1436.8903960223922,1494.7516402966169,0.5318171798199547,1432.5600461708664,1499.0819901481427,""
2002,"2002-08-03","CLE","DAL","Cleveland Rockers","Detroit Shock",0,0,57,68,0,0,1462.273923775791,1372.7741694503698,0.7262579507560375,1435.1384514390702,1399.9096417870905,""
2002,"2002-08-03","HOU","CON","Houston Comets","Orlando Miracle",0,0,69,62,1,0,1610.4224108032122,1489.9500665356493,0.7602428851804234,1614.7708036628462,1485.6016736760153,""
2002,"2002-08-03","IND","CHA","Indiana Fever","Charlotte Sting",0,0,69,48,1,0,1397.89721045692,1516.8885156967337,0.44412139533396805,1428.102939261886,1486.6827868917678,""
2002,"2002-08-03","SAC","LAS","Sacramento Monarchs","Los Angeles Sparks",0,0,71,81,0,0,1468.8550822784543,1613.6935800263286,0.40775826033953827,1457.7877114966918,1624.7609508080911,""
2002,"2002-08-04","CHA","NYL","Charlotte Sting","New York Liberty",0,0,58,71,0,0,1486.6827868917678,1560.92971697253,0.5082785765279738,1468.480767784527,1579.131736079771,""
2002,"2002-08-04","DAL","PHO","Detroit Shock","Phoenix Mercury",0,0,91,75,1,0,1399.9096417870905,1340.728477485104,0.690229229549868,1411.3698336204434,1329.268285651751,""
2002,"2002-08-04","LAS","LVA","Los Angeles Sparks","Utah Starzz",0,0,90,86,1,0,1624.7609508080911,1553.730715257546,0.7046208189975909,1628.329293430614,1550.1623726350233,""
2002,"2002-08-04","MIA","WAS","Miami Sol","Washington Mystics",0,0,55,50,1,0,1466.8782029346585,1432.5600461708664,0.6588263049984291,1471.9647543609083,1427.4734947446166,""
2002,"2002-08-04","MIN","SEA","Minnesota Lynx","Seattle Storm",0,0,73,60,1,0,1386.8995387158702,1551.4363532918233,0.3806870616178698,1410.9456534619565,1527.390238545737,""
2002,"2002-08-04","CON","POR","Orlando Miracle","Portland Fire",0,0,63,61,1,0,1485.6016736760153,1499.0819901481427,0.5945767149169996,1488.6334828822012,1496.0501809419568,""
2002,"2002-08-06","DAL","CHA","Detroit Shock","Charlotte Sting",0,0,65,76,0,0,1411.3698336204434,1468.480767784527,0.5328924410301431,1394.3867319202986,1485.4638694846717,""
2002,"2002-08-06","HOU","CLE","Houston Comets","Cleveland Rockers",0,0,67,54,1,0,1614.7708036628462,1435.1384514390702,0.8167623099918955,1619.971854028843,1429.9374010730735,""
2002,"2002-08-06","NYL","MIN","New York Liberty","Minnesota Lynx",0,0,49,52,0,0,1579.131736079771,1410.9456534619565,0.8066946154384895,1567.3854563972293,1422.691933144498,""
2002,"2002-08-06","POR","LVA","Portland Fire","Utah Starzz",0,0,69,82,0,0,1496.0501809419568,1550.1623726350233,0.5371867572885651,1476.4232967133937,1569.7892568635864,""
2002,"2002-08-06","SAC","PHO","Sacramento Monarchs","Phoenix Mercury",0,0,73,70,1,0,1457.7877114966918,1329.268285651751,0.7685842489612711,1459.9046813426328,1327.15131580581,""
2002,"2002-08-06","WAS","IND","Washington Mystics","Indiana Fever",0,0,55,64,0,0,1427.4734947446166,1428.102939261886,0.6122770041158377,1409.8565672191944,1445.719866787308,""
2002,"2002-08-07","IND","CON","Indiana Fever","Orlando Miracle",0,0,70,63,1,0,1445.719866787308,1488.6334828822012,0.5531698090648836,1455.0764491207851,1479.2769005487241,""
2002,"2002-08-07","PHO","CLE","Phoenix Mercury","Cleveland Rockers",0,0,59,57,1,0,1327.15131580581,1429.9374010730735,0.4672551214322743,1331.4920353925825,1425.5966814863011,""
2002,"2002-08-08","LAS","HOU","Los Angeles Sparks","Houston Comets",0,0,64,67,0,0,1628.329293430614,1619.971854028843,0.6244843936057642,1620.7961531677377,1627.5049942917192,""
2002,"2002-08-08","NYL","WAS","New York Liberty","Washington Mystics",0,0,54,65,0,0,1567.3854563972293,1409.8565672191944,0.7969478171933552,1535.019942853049,1442.2220807633746,""
2002,"2002-08-08","CON","SAC","Orlando Miracle","Sacramento Monarchs",0,0,72,82,0,0,1479.2769005487241,1459.9046813426328,0.6392320261023539,1458.8321775689406,1480.3494043224164,""
2002,"2002-08-09","DAL","IND","Detroit Shock","Indiana Fever",0,0,55,54,1,0,1394.3867319202986,1455.0764491207851,0.5277611512668747,1396.507158640365,1452.9560224007187,""
2002,"2002-08-09","MIA","CLE","Miami Sol","Cleveland Rockers",0,0,65,59,1,0,1471.9647543609083,1425.5966814863011,0.6742417319468946,1477.5250661695268,1420.0363696776826,""
2002,"2002-08-09","MIN","CHA","Minnesota Lynx","Charlotte Sting",0,0,62,68,0,0,1422.691933144498,1485.4638694846717,0.524772876027872,1412.4520031037061,1495.7037995254636,""
2002,"2002-08-09","SEA","POR","Seattle Storm","Portland Fire",0,0,83,74,1,0,1527.390238545737,1476.4232967133937,0.6800292702924953,1534.914228209813,1468.8993070493177,""
2002,"2002-08-09","LVA","LAS","Utah Starzz","Los Angeles Sparks",0,0,77,85,0,0,1569.7892568635864,1620.7961531677377,0.5416278469439196,1556.3274585792515,1634.2579514520726,""
2002,"2002-08-09","WAS","NYL","Washington Mystics","New York Liberty",0,0,66,74,0,0,1442.2220807633746,1535.019942853049,0.4815907213061626,1430.7368017198312,1546.5052218965925,""
2002,"2002-08-10","HOU","SAC","Houston Comets","Sacramento Monarchs",0,0,59,61,0,0,1627.5049942917192,1480.3494043224164,0.7871133980195566,1619.4385876113613,1488.4158110027743,""
2002,"2002-08-11","CLE","WAS","Cleveland Rockers","Washington Mystics",0,0,54,60,0,0,1420.0363696776826,1430.7368017198312,0.5984282422701132,1407.7196183995877,1443.053552997926,""
2002,"2002-08-11","IND","MIA","Indiana Fever","Miami Sol",0,0,77,63,1,0,1452.9560224007187,1477.5250661695268,0.5791015441892724,1468.0395877236485,1462.441500846597,""
2002,"2002-08-11","MIN","LAS","Minnesota Lynx","Los Angeles Sparks",0,0,58,69,0,0,1412.4520031037061,1634.2579514520726,0.30654949151189964,1404.0672952832774,1642.6426592725013,""
2002,"2002-08-11","NYL","CHA","New York Liberty","Charlotte Sting",0,0,58,71,0,0,1546.5052218965925,1495.7037995254636,0.6798219140622284,1518.7363738860909,1523.4726475359653,""
2002,"2002-08-11","CON","DAL","Orlando Miracle","Detroit Shock",0,0,71,58,1,0,1458.8321775689406,1396.507158640365,0.6940853230735768,1468.3916558420674,1386.9476803672383,""
2002,"2002-08-11","POR","PHO","Portland Fire","Phoenix Mercury",0,0,70,73,0,0,1468.8993070493177,1331.4920353925825,0.7775588667418464,1458.011464239276,1342.3798782026242,""
2002,"2002-08-11","SEA","LVA","Seattle Storm","Utah Starzz",0,0,74,57,1,0,1534.914228209813,1556.3274585792515,0.5835229819504139,1552.296313258821,1538.9453735302434,""
2002,"2002-08-12","LVA","SAC","Utah Starzz","Sacramento Monarchs",0,0,81,79,1,0,1538.9453735302434,1488.4158110027743,0.6794811846150692,1541.20890493419,1486.1522795988276,""
2002,"2002-08-13","CHA","WAS","Charlotte Sting","Washington Mystics",0,0,67,57,1,0,1523.4726475359653,1443.053552997926,0.7157438410504449,1530.5632059330064,1435.962994600885,""
2002,"2002-08-13","CLE","IND","Cleveland Rockers","Indiana Fever",0,0,56,60,0,0,1407.7196183995877,1468.0395877236485,0.5282915893426198,1400.2484326866263,1475.51077343661,""
2002,"2002-08-13","HOU","MIN","Houston Comets","Minnesota Lynx",0,0,63,51,1,0,1619.4385876113613,1404.0672952832774,0.8455731077599902,1623.4382777764918,1400.067605118147,""
2002,"2002-08-13","MIA","DAL","Miami Sol","Detroit Shock",0,0,61,56,1,0,1462.441500846597,1386.9476803672383,0.7099403544859043,1466.6145139259147,1382.7746672879205,""
2002,"2002-08-13","CON","NYL","Orlando Miracle","New York Liberty",0,0,70,63,1,0,1468.3916558420674,1518.7363738860909,0.5425740413871718,1478.0379238571602,1509.090105870998,""
2002,"2002-08-13","PHO","LAS","Phoenix Mercury","Los Angeles Sparks",0,0,56,63,0,0,1342.3798782026242,1642.6426592725013,0.21961103826550463,1338.4604233437253,1646.5621141314002,""
2002,"2002-08-13","SAC","SEA","Sacramento Monarchs","Seattle Storm",0,0,59,51,1,0,1486.1522795988276,1552.296313258821,0.5199297736931402,1497.5895793742607,1540.859013483388,""
2002,"2002-08-15","SEA","LAS","Seattle Storm","Los Angeles Sparks",0,1,61,78,0,0,1540.859013483388,1646.5621141314002,0.45389418076355187,1521.438907627271,1665.9822199875173,""
2002,"2002-08-15","WAS","CHA","Washington Mystics","Charlotte Sting",0,1,74,62,1,0,1435.962994600885,1530.5632059330064,0.4737598884487688,1453.8598401208815,1512.66636041301,""
2002,"2002-08-16","IND","NYL","Indiana Fever","New York Liberty",0,1,73,55,1,0,1475.51077343661,1509.090105870998,0.5827380461396845,1493.7499154025065,1490.8509639051015,""
2002,"2002-08-16","LVA","HOU","Utah Starzz","Houston Comets",0,1,66,59,1,0,1541.20890493419,1623.4382777764918,0.49598967922278697,1552.176530610813,1612.4706520998689,""
2002,"2002-08-17","CHA","WAS","Charlotte Sting","Washington Mystics",0,1,59,62,0,0,1512.66636041301,1453.8598401208815,0.7308212414656865,1502.9636701981815,1463.5625303357099,""
2002,"2002-08-17","LAS","SEA","Los Angeles Sparks","Seattle Storm",0,1,69,59,1,0,1665.9822199875173,1521.438907627271,0.8342038827124812,1669.7354999597453,1517.685627655043,""
2002,"2002-08-18","HOU","LVA","Houston Comets","Utah Starzz",0,1,83,77,1,0,1612.4706520998689,1552.176530610813,0.7329217687778352,1616.8424972761936,1547.8046854344882,""
2002,"2002-08-18","NYL","IND","New York Liberty","Indiana Fever",0,1,84,65,1,0,1490.8509639051015,1493.7499154025065,0.6352454134846275,1506.927771381358,1477.67310792625,""
2002,"2002-08-20","HOU","LVA","Houston Comets","Utah Starzz",0,1,72,75,0,0,1616.8424972761936,1547.8046854344882,0.74505558056812,1606.7990863920722,1557.8480963186096,""
2002,"2002-08-20","NYL","IND","New York Liberty","Indiana Fever",0,1,75,60,1,0,1506.927771381358,1477.67310792625,0.6870041708293024,1517.9494322253888,1466.6514470822192,""
2002,"2002-08-22","LVA","LAS","Utah Starzz","Los Angeles Sparks",0,1,67,75,0,0,1557.8480963186096,1669.7354999597453,0.44288826330262343,1547.5555046018717,1680.0280916764832,""
2002,"2002-08-22","WAS","NYL","Washington Mystics","New York Liberty",0,1,79,74,1,0,1463.5625303357099,1517.9494322253888,0.545945286045965,1470.861616230859,1510.6503463302397,""
2002,"2002-08-24","LAS","LVA","Los Angeles Sparks","Utah Starzz",0,1,103,77,1,0,1680.0280916764832,1547.5555046018717,0.8218399202753053,1688.7919051220367,1538.7916911563182,""
2002,"2002-08-24","NYL","WAS","New York Liberty","Washington Mystics",0,1,96,79,1,0,1510.6503463302397,1470.861616230859,0.7030677373036162,1522.0774319699858,1459.434530591113,""
2002,"2002-08-25","NYL","WAS","New York Liberty","Washington Mystics",0,1,64,57,1,0,1522.0774319699858,1459.434530591113,0.7362170127238489,1526.9500808941903,1454.5618816669084,""
2002,"2002-08-29","NYL","LAS","New York Liberty","Los Angeles Sparks",0,1,63,71,0,0,1526.9500808941903,1688.7919051220367,0.35688745411440365,1519.1175844491615,1696.6244015670654,""
2002,"2002-08-31","LAS","NYL","Los Angeles Sparks","New York Liberty",0,1,69,66,1,0,1696.6244015670654,1519.1175844491615,0.8644684664375117,1697.759489005422,1517.982497010805,"LAS"
2003,"2003-05-22","HOU","SEA","Houston Comets","Seattle Storm",0,0,75,64,1,0,1553.3995431960361,1508.8428138275215,0.6719474150822307,1562.5076280946564,1499.7347289289012,""
2003,"2003-05-22","PHO","SAC","Phoenix Mercury","Sacramento Monarchs",0,0,56,65,0,0,1419.2302116718627,1498.7947896871303,0.5006266222789415,1405.9409763886613,1512.0840249703317,""
2003,"2003-05-23","CHA","WAS","Charlotte Sting","Washington Mystics",0,0,70,74,0,0,1501.4818350990909,1477.2809408334542,0.6456170835130858,1491.5087489046357,1487.2540270279094,""
2003,"2003-05-24","CON","LAS","Connecticut Sun","Los Angeles Sparks",0,0,73,82,0,0,1489.0189619285802,1598.879744502711,0.4571323784371306,1477.2344646966826,1610.6642417346086,""
2003,"2003-05-24","MIN","SAC","Minnesota Lynx","Sacramento Monarchs",0,0,72,71,1,0,1450.0338025590736,1512.0840249703317,0.5258088481406554,1452.1657862925747,1509.9520412368306,""
2003,"2003-05-24","PHO","HOU","Phoenix Mercury","Houston Comets",0,0,62,69,0,0,1405.9409763886613,1562.5076280946564,0.3915615406930586,1398.0369167685076,1570.4116877148101,""
2003,"2003-05-24","LVA","SEA","San Antonio Silver Stars","Seattle Storm",0,0,65,56,1,0,1519.395845578159,1499.7347289289012,0.6396154553615582,1528.107093015877,1491.0234814911832,""
2003,"2003-05-27","CLE","LAS","Cleveland Rockers","Los Angeles Sparks",0,0,71,79,0,0,1450.124216343313,1610.6642417346086,0.38612607102762797,1441.4824592552127,1619.305998822709,""
2003,"2003-05-28","MIN","LAS","Minnesota Lynx","Los Angeles Sparks",0,0,80,83,0,0,1452.1657862925747,1619.305998822709,0.3771601826299287,1448.3373008771212,1623.1344842381625,""
2003,"2003-05-28","PHO","LVA","Phoenix Mercury","San Antonio Silver Stars",0,0,51,50,1,0,1398.0369167685076,1528.107093015877,0.4284379567606526,1400.7868987463762,1525.3571110380083,""
2003,"2003-05-29","CHA","IND","Charlotte Sting","Indiana Fever",0,0,66,57,1,0,1491.5087489046357,1483.3257235411097,0.6242489206898667,1500.6855122421441,1474.1489602036013,""
2003,"2003-05-30","HOU","CON","Houston Comets","Connecticut Sun",0,0,83,91,0,0,1570.4116877148101,1477.2344646966826,0.7304463278820112,1549.1658162380782,1498.4803361734146,""
2003,"2003-05-30","SAC","PHO","Sacramento Monarchs","Phoenix Mercury",0,0,69,49,1,0,1509.9520412368306,1400.7868987463762,0.7481786903581658,1520.6287559115792,1390.1101840716276,""
2003,"2003-05-30","LVA","MIN","San Antonio Silver Stars","Minnesota Lynx",0,0,65,75,0,0,1525.3571110380083,1448.3373008771212,0.71174592104429,1501.0725117619959,1472.6219001531335,""
2003,"2003-05-30","SEA","LAS","Seattle Storm","Los Angeles Sparks",0,0,74,77,0,0,1491.0234814911832,1623.1344842381625,0.4255635835919586,1486.56251984837,1627.5954458809758,""
2003,"2003-05-31","CLE","NYL","Cleveland Rockers","New York Liberty",0,0,74,50,1,0,1441.4824592552127,1508.9912485054024,0.5179685559720156,1469.1751260505212,1481.298581710094,""
2003,"2003-05-31","DAL","CHA","Detroit Shock","Charlotte Sting",0,0,67,70,0,0,1441.3873336439601,1500.6855122421441,0.529757108345926,1435.4295396575321,1506.643306228572,""
2003,"2003-05-31","IND","WAS","Indiana Fever","Washington Mystics",0,0,71,60,1,0,1474.1489602036013,1487.2540270279094,0.5950973143511478,1485.9871152109786,1475.415872020532,""
2003,"2003-06-01","MIN","HOU","Minnesota Lynx","Houston Comets",0,0,68,64,1,0,1472.6219001531335,1549.1658162380782,0.5049735405199045,1479.4643870574057,1542.323329333806,""
2003,"2003-06-01","NYL","WAS","New York Liberty","Washington Mystics",0,0,70,57,1,0,1481.298581710094,1475.415872020532,0.6211378496047903,1493.741825637792,1462.972628092834,""
2003,"2003-06-01","LVA","CON","San Antonio Silver Stars","Connecticut Sun",0,0,64,83,0,0,1501.0725117619959,1498.4803361734146,0.6166702323635019,1468.7031547676027,1530.8496931678078,""
2003,"2003-06-03","HOU","PHO","Houston Comets","Phoenix Mercury",0,0,66,51,1,0,1542.323329333806,1390.1101840716276,0.791951069919796,1549.0898749882895,1383.3436384171441,""
2003,"2003-06-03","SEA","SAC","Seattle Storm","Sacramento Monarchs",0,0,70,56,1,0,1486.56251984837,1520.6287559115792,0.5657215309539534,1502.2642420243476,1504.9270337356015,""
2003,"2003-06-04","CHA","LVA","Charlotte Sting","San Antonio Silver Stars",0,0,67,52,1,0,1506.643306228572,1468.7031547676027,0.663497182770738,1518.686705128635,1456.6597558675398,""
2003,"2003-06-05","DAL","CON","Detroit Shock","Connecticut Sun",0,0,103,89,1,0,1435.4295396575321,1530.8496931678078,0.47782317486218073,1455.4623713199355,1510.8168615054044,""
2003,"2003-06-05","LAS","SAC","Los Angeles Sparks","Sacramento Monarchs",0,0,63,61,1,0,1627.5954458809758,1504.9270337356015,0.7625395262558547,1629.1734691944384,1503.349010422139,""
2003,"2003-06-05","LVA","PHO","San Antonio Silver Stars","Phoenix Mercury",0,0,70,55,1,0,1456.6597558675398,1383.3436384171441,0.7073521278564424,1466.817800633717,1373.185593650967,""
2003,"2003-06-06","CHA","HOU","Charlotte Sting","Houston Comets",0,0,69,58,1,0,1518.686705128635,1549.0898749882895,0.5708946677533261,1531.4353708331143,1536.34120928381,""
2003,"2003-06-06","MIN","NYL","Minnesota Lynx","New York Liberty",0,0,60,70,0,0,1479.4643870574057,1493.741825637792,0.5934701296368379,1461.1525890191108,1512.053623676087,""
2003,"2003-06-06","WAS","CLE","Washington Mystics","Cleveland Rockers",0,0,53,63,0,0,1462.972628092834,1469.1751260505212,0.604634280200258,1444.157141383368,1487.990612759987,""
